#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-11-17, 07:57:36,  -08:00,       ,   37.4541969, -122.1144791,    46.8, 29.96,     8.5,  14.8,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  27.9,  27.9,   2.8,  -0.0,  35.00,  34.16,     2.04,   60.76,   57.52,  16.27,  609.0,   60.07,   60.28,   60.19,   61.82,   60.63,   61.83,  728.73,  750.34,  727.36,  754.71,  736.37,  747.20,   -99.7,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -4.5,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:36,  -08:00,       ,   37.4541969, -122.1144791,    46.8, 29.96,     8.4,  14.8,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  27.9,  27.9,   2.8,  -0.0,  35.00,  34.16,     2.04,   60.76,   57.52,  16.27,  609.0,   60.07,   60.28,   60.19,   61.82,   60.63,   61.83,  728.73,  750.34,  727.36,  754.71,  736.37,  747.20,   -99.7,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -4.5,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:37,  -08:00,       ,   37.4541969, -122.1144791,    46.8, 29.96,     9.2,  14.8,   0.00,   0.00,    4.31,       ,       ,       ,       ,      , 346.8,  27.9,  28.0,   2.7,  -0.0,  35.00,  34.15,     2.06,   60.77,   57.59,  16.19,  616.2,   60.36,   60.61,   60.52,   62.25,   60.94,   62.22,  728.69,  755.86,  732.11,  758.96,  740.19,  752.97,   -98.9,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   1.7,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:38,  -08:00,       ,   37.4541969, -122.1144791,    46.8, 29.96,     9.5,  14.8,   0.00,   0.00,   12.16,   3.50,   0.57,  -0.02,  -0.01,  69.9, 346.8,  27.9,  27.9,   2.6,  -0.0,  35.00,  34.15,     1.99,   60.77,   57.57,  16.19,  615.5,   60.66,   61.00,   60.90,   62.67,   61.27,   62.59,  726.60,  760.98,  738.38,  763.01,  743.28,  756.30,   -98.6,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -4.2,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:39,  -08:00,       ,   37.4541931, -122.1144791,    46.8, 29.96,     9.9,  14.8,   0.00,   0.00,   15.77,   3.55,   0.58,  -0.02,   0.02,  69.9, 346.8,  27.8,  27.9,   2.5,  -0.0,  35.00,  34.15,     2.04,   60.78,   57.64,  16.21,  606.5,   60.99,   61.37,   61.22,   63.13,   61.62,   63.01,  729.77,  765.06,  743.22,  767.29,  747.76,  759.00,   -98.3,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.6,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:40,  -08:00,       ,   37.4541931, -122.1144791,    46.8, 29.96,    10.3,  14.8,   0.00,   0.00,   13.51,   3.55,   0.53,  -0.00,   0.00,  69.9, 346.8,  27.9,  27.9,   2.7,  -0.0,  35.00,  34.15,     2.02,   60.79,   57.84,  16.28,  611.9,   61.36,   61.81,   61.66,   63.60,   62.06,   63.48,  731.75,  769.17,  747.18,  770.54,  752.14,  761.33,   -97.8,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   1.4,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:41,  -08:00,       ,   37.4541931, -122.1144791,    47.8, 29.96,    10.6,  14.8,   0.00,   0.00,    1.44,   3.55,   0.56,  -0.02,   0.00,  69.9, 346.8,  27.9,  27.9,   2.3,  -0.0,  35.00,  34.15,     2.01,   60.79,   57.61,  16.20,  608.8,   61.72,   62.25,   62.05,   64.10,   62.48,   63.94,  737.24,  774.12,  750.10,  773.00,  756.51,  764.20,   -97.5,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.2,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:42,  -08:00,       ,   37.4541931, -122.1144791,    47.8, 29.96,    10.7,  14.8,   0.00,   0.00,   10.22,   3.54,   0.55,  -0.02,   0.00,  69.9, 346.8,  27.9,  27.9,   2.5,  -0.0,  35.00,  34.15,     2.00,   60.80,   57.40,  16.38,  606.2,   62.01,   62.60,   62.39,   64.50,   62.80,   64.31,  746.71,  777.39,  752.08,  777.61,  760.23,  764.06,   -97.5,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.9,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:43,  -08:00,       ,   37.4541931, -122.1144791,    47.8, 29.96,    10.7,  14.8,   0.00,   0.00,   15.19,   3.57,   0.56,  -0.00,   0.00,  69.9, 346.8,  27.9,  27.9,   2.3,  -0.0,  35.00,  34.15,     2.00,   60.81,   57.44,  16.26,  614.3,   62.37,   63.00,   62.77,   65.01,   63.16,   64.72,  756.87,  780.37,  755.32,  780.39,  761.45,  765.61,   -97.5,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.5,     3D, 3704,      ,       ,      ,       
2020-11-17, 07:57:44,  -08:00,       ,   37.4541893, -122.1144791,    47.8, 29.96,    10.6,  14.8,   0.00,   0.00,   12.54,   3.57,   0.58,  -0.01,   0.00,  69.9, 346.8,  27.9,  27.9,   2.5,  -0.0,  35.00,  34.14,     1.99,   60.82,   57.49,  16.33,  614.3,   62.69,   63.42,   63.18,   65.45,   63.56,   65.18,  763.90,  782.91,  757.75,  782.98,  762.29,  765.57,   -97.6,   0,  GPS,   63.9, 117.70, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.2,     3D, 3704,      ,       ,      ,       
