#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-11-25, 09:42:29,  -08:00,    OSI,   37.4739876, -122.1136322,   778.4, 30.24,   777.3,  11.8,  88.76,  92.35, 1347.40,  10.72,   9.74,   0.03,   0.09,  56.2,  59.3,  27.9,  27.9,   0.7,  -0.3,  22.27,  33.60,    22.00,  109.41,   76.98,  28.68, 2370.3,  290.20,  328.52,  311.49,  327.35,  304.79,  327.97, 1251.01, 1268.00, 1248.00, 1262.29, 1217.48, 1246.03,   669.1,  89,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.655,       ,  10.50, -32.4,    9.4, -134.5,   13.2,       ,      ,       ,      ,      , 1305.3,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:30,  -08:00,    OSI,   37.4741020, -122.1130753,   800.4, 30.24,   796.8,  11.8,  88.91,  93.02, 1287.11,  10.81,   6.73,   0.00,  -0.01,  56.4,  62.6,  27.9,  27.9,   0.6,  -0.3,  20.96,  34.58,    22.08,  109.50,   76.93,  28.36, 2371.6,  290.91,  329.23,  311.90,  327.78,  305.48,  328.67, 1250.35, 1268.61, 1247.54, 1261.89, 1216.17, 1246.41,   688.7,  89,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.649,       ,   9.97, -32.2,    9.4, -134.5,   13.2,       ,      ,       ,      ,      , 1186.7,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:32,  -08:00,    OSI,   37.4742813, -122.1120529,   842.4, 30.24,   833.8,  11.5,  90.63,  93.72, 1298.00,   9.84,   5.17,   0.03,  -0.00,  59.0,  64.8,  27.8,  27.8,   0.6,  -0.3,  19.12,  34.93,    22.00,  109.64,   76.75,  28.80, 2380.3,  292.11,  330.40,  312.77,  328.63,  306.67,  329.84, 1251.00, 1268.21, 1246.32, 1261.31, 1213.85, 1247.06,   725.7,  91,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.636,       ,   9.76, -32.1,    9.5, -134.4,   13.2,       ,      ,       ,      ,      , 1138.5,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:33,  -08:00,    OSI,   37.4743652, -122.1114883,   860.4, 30.24,   851.8,  11.5,  90.62,  94.20, 1215.28,   9.82,   3.83,  -0.03,   0.04,  59.0,  66.3,  27.7,  27.7,   0.5,  -0.3,  20.07,  33.88,    21.98,  109.72,   76.64,  28.70, 2374.3,  292.75,  331.06,  313.21,  329.04,  307.36,  330.43, 1250.69, 1266.29, 1245.24, 1260.94, 1212.89, 1246.61,   743.7,  91,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.628,       ,   9.57, -32.1,    9.5, -134.3,   13.2,       ,      ,       ,      ,      , 1073.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:34,  -08:00,    OSI,   37.4744377, -122.1109543,   877.4, 30.24,   869.2,  11.5,  91.89,  94.59, 1150.92,   9.60,   3.52,   0.01,   0.09,  60.9,  66.9,  27.8,  27.7,   0.5,  -0.3,  21.01,  33.37,    21.92,  109.80,   76.82,  28.48, 2372.4,  293.35,  331.64,  313.62,  329.47,  307.90,  331.04, 1249.79, 1263.55, 1245.58, 1260.46, 1212.61, 1246.61,   761.0,  92,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.620,       ,   9.42, -32.0,    9.5, -134.3,   13.2,       ,      ,       ,      ,      , 1079.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:35,  -08:00,    OSI,   37.4745102, -122.1104202,   896.4, 30.24,   889.8,  11.5,  92.23,  94.83, 1105.01,   9.23,   0.97,   0.01,  -0.20,  60.9,  67.5,  27.8,  27.8,   0.6,  -0.3,  22.56,  32.76,    22.00,  109.88,   76.75,  28.30, 2376.8,  293.92,  332.21,  314.03,  329.86,  308.54,  331.60, 1249.68, 1266.73, 1244.95, 1260.11, 1211.45, 1247.22,   781.7,  93,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.612,       ,   9.31, -31.9,    9.5, -134.2,   13.2,       ,      ,       ,      ,      , 1175.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:36,  -08:00,    OSI,   37.4745712, -122.1098633,   920.4, 30.24,   910.1,  11.5,  92.34,  95.16, 1216.18,   9.74,   0.92,  -0.02,   0.00,  59.0,  68.4,  27.9,  27.8,   0.7,  -0.3,  23.05,  32.73,    22.09,  109.96,   76.90,  28.66, 2372.2,  294.52,  332.83,  314.44,  330.30,  309.12,  332.21, 1249.59, 1265.08, 1244.57, 1259.63, 1210.91, 1247.61,   802.0,  93,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.603,       ,   9.22, -31.8,    9.6, -134.1,   13.2,       ,      ,       ,      ,      , 1203.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:37,  -08:00,    OSI,   37.4746399, -122.1093140,   940.4, 30.24,   928.9,  11.2,  92.76,  95.37, 1227.01,   9.49,   2.45,  -0.03,  -0.14,  58.5,  68.1,  27.8,  27.8,   0.6,  -0.3,  22.87,  32.49,    21.85,  110.04,   76.74,  28.68, 2372.8,  295.10,  333.44,  314.83,  330.68,  309.69,  332.77, 1249.52, 1268.63, 1244.44, 1260.39, 1210.40, 1247.08,   820.8,  93,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.595,       ,   9.19, -31.5,    9.6, -134.1,   13.2,       ,      ,       ,      ,      , 1157.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:38,  -08:00,    OSI,   37.4747124, -122.1087723,   959.4, 30.24,   947.4,  11.2,  92.37,  95.46, 1233.38,   9.79,   2.18,  -0.01,   0.05,  59.9,  67.6,  27.8,  27.8,   0.5,  -0.3,  26.02,  30.19,    21.70,  110.12,   76.74,  28.51, 2370.2,  295.69,  333.98,  315.23,  331.06,  310.30,  333.33, 1248.87, 1269.05, 1244.24, 1261.02, 1210.56, 1246.99,   839.3,  93,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.587,       ,   9.22, -31.3,    9.6, -134.0,   13.2,       ,      ,       ,      ,      , 1123.6,     3D, 1852,      ,       ,      ,       
2020-11-25, 09:42:39,  -08:00,    OSI,   37.4747772, -122.1082230,   976.4, 30.24,   964.8,  11.2,  91.39,  95.67, 1139.57,   9.80,   2.29,  -0.06,  -0.02,  59.7,  68.2,  27.8,  27.9,   0.6,  -0.3,  28.47,  28.28,    21.77,  110.20,   76.62,  28.19, 2370.5,  296.30,  334.54,  315.59,  331.40,  310.85,  333.87, 1247.93, 1267.51, 1244.17, 1261.20, 1210.96, 1246.49,   856.6,  92,  GPS,  229.5, 117.70, 113.90, 121.300, 127.275, -0.578,       ,   9.28, -31.0,    9.6, -134.0,   13.2,       ,      ,       ,      ,      , 1068.4,     3D, 1852,      ,       ,      ,       
