#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-11-05, 13:12:07,  -06:00,       ,   37.4542007, -122.1144409,   -73.8, 30.02,   -23.4,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.9,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.82,   62.39,   67.61,   62.12,   66.77,   62.10,   70.87,   64.31,   71.03,   64.04,   70.32,   63.56,  -131.5,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   3.8,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:07,  -06:00,       ,   37.4542007, -122.1144409,   -73.8, 30.02,   -23.4,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.9,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.82,   62.39,   67.61,   62.12,   66.77,   62.10,   70.87,   64.31,   71.03,   64.04,   70.32,   63.56,  -131.5,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   3.8,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:08,  -06:00,       ,   37.4542007, -122.1144409,   -73.8, 30.02,   -23.3,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.9,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.82,   62.39,   67.60,   62.12,   66.77,   62.12,   70.87,   64.34,   71.02,   64.04,   70.32,   63.57,  -131.5,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   3.8,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:09,  -06:00,       ,   37.4542084, -122.1144257,   -73.8, 30.02,   -26.1,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.9,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.79,   62.39,   67.59,   62.12,   66.77,   62.12,   70.87,   64.32,   71.01,   64.04,   70.33,   63.55,  -134.2,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.3,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:10,  -06:00,       ,   37.4542084, -122.1144257,   -73.8, 30.02,   -25.3,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.81,   62.39,   67.60,   62.12,   66.77,   62.09,   70.87,   64.34,   71.01,   64.04,   70.35,   63.52,  -133.5,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.9,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:11,  -06:00,       ,   37.4542122, -122.1144257,   -73.8, 30.02,   -24.6,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.78,   62.40,   67.63,   62.15,   66.77,   62.07,   70.87,   64.34,   71.04,   64.04,   70.33,   63.53,  -132.7,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.4,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:12,  -06:00,       ,   37.4542084, -122.1144409,   -73.8, 30.02,    -9.5,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.76,   62.39,   67.60,   62.12,   66.77,   62.09,   70.87,   64.32,   71.01,   64.04,   70.32,   63.56,  -117.7,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -2.8,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:13,  -06:00,       ,   37.4542046, -122.1144562,   -72.8, 30.02,     0.9,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.48,    0.43,  29.97,    0.0,   67.80,   62.39,   67.59,   62.12,   66.77,   62.08,   70.87,   64.31,   71.01,   64.04,   70.32,   63.55,  -107.3,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  75.3,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:14,  -06:00,       ,   37.4542046, -122.1144638,   -72.8, 30.02,     2.7,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.49,    0.43,  29.97,    0.0,   67.77,   62.39,   67.59,   62.12,   66.75,   62.11,   70.87,   64.35,   71.02,   64.04,   70.32,   63.59,  -105.5,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2020-11-05, 13:12:15,  -06:00,       ,   37.4542084, -122.1144638,   -72.8, 30.02,     4.0,  28.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.8,  23.7,  23.7,  -8.7,  -0.0,  32.85,  30.98,     0.00,   69.49,    0.43,  29.97,    0.0,   67.79,   62.39,   67.59,   62.12,   66.77,   62.11,   70.87,   64.31,   71.01,   64.04,   70.32,   63.55,  -104.2,   0,  GPS,  105.3, 117.70, 113.90, 121.500, 125.200,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.4,     3D, 3704,      ,       ,      ,       
