#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-09-22, 13:32:18,  -07:00,       ,   37.4542198, -122.1144562,  -134.9, 29.89,    -7.8,  26.5,   0.00,   0.00,  -16.48,   4.98,   0.60,  -0.00,   0.07,  71.9, 346.8,  28.0,  28.0,   6.4,   0.7,  35.00,  35.00,     3.35,   80.22,   64.45,  14.72, 1044.7,  115.27,  110.98,  114.67,  117.53,  108.37,  110.86, 1027.98, 1015.08, 1001.71, 1018.24, 1027.43, 1031.19,  -115.9,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:18,  -07:00,       ,   37.4542198, -122.1144562,  -134.9, 29.89,    -7.8,  26.5,   0.00,   0.00,  -13.75,   4.97,   0.60,  -0.02,   0.09,  71.9, 346.8,  28.0,  28.0,   6.4,   0.7,  35.00,  35.00,     3.35,   80.22,   64.45,  14.72, 1044.7,  115.27,  111.07,  114.67,  117.53,  108.37,  110.95, 1027.98, 1015.08, 1001.71, 1018.23, 1027.43, 1031.19,  -115.9,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:19,  -07:00,       ,   37.4542198, -122.1144562,  -133.9, 29.89,    -7.7,  26.5,   0.00,   0.00,   31.65,   4.93,   0.62,  -0.01,  -0.04,  71.9, 346.8,  28.0,  28.0,   6.4,   0.7,  35.00,  35.00,     3.35,   80.23,   64.45,  14.62, 1047.5,  116.17,  111.92,  115.56,  118.48,  109.20,  111.77, 1028.54, 1016.40, 1003.03, 1018.13, 1026.17, 1031.32,  -115.9,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.2,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:20,  -07:00,       ,   37.4542198, -122.1144562,  -135.9, 29.89,    -8.0,  26.5,   0.00,   0.00,   -6.74,   4.95,   0.62,  -0.00,   0.02,  71.9, 346.8,  28.0,  28.0,   6.2,   0.6,  35.00,  35.00,     3.30,   80.25,   63.75,  14.49, 1020.0,  117.01,  112.92,  116.37,  119.39,  110.01,  112.74, 1029.01, 1017.89, 1004.59, 1017.77, 1026.35, 1030.52,  -116.2,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -2.6,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:21,  -07:00,       ,   37.4542198, -122.1144562,  -136.9, 29.89,    -8.2,  26.5,   0.00,   0.00,  -26.04,   4.98,   0.60,  -0.01,   0.04,  71.9, 346.8,  28.0,  28.0,   6.2,   0.6,  35.00,  35.00,     3.27,   80.26,   63.26,  14.58,  996.4,  117.83,  113.71,  117.22,  120.30,  110.77,  113.51, 1030.81, 1017.76, 1005.72, 1015.72, 1027.46, 1029.83,  -116.3,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.9,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:22,  -07:00,       ,   37.4542198, -122.1144562,  -135.9, 29.89,    -8.7,  26.5,   0.00,   0.00,  -11.66,   4.99,   0.60,  -0.00,   0.03,  71.9, 346.8,  28.0,  28.0,   6.3,   0.7,  35.00,  35.00,     3.26,   80.28,   63.03,  14.67,  983.3,  118.62,  114.57,  118.01,  121.18,  111.54,  114.32, 1031.09, 1016.52, 1007.09, 1012.52, 1027.09, 1028.05,  -116.9,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.6,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:23,  -07:00,       ,   37.4542198, -122.1144562,  -134.9, 29.89,    -9.4,  26.5,   0.00,   0.00,   12.52,   4.90,   0.62,  -0.01,  -0.04,  71.9, 346.8,  28.0,  28.0,   6.3,   0.6,  35.00,  35.00,     3.28,   80.29,   63.05,  14.71,  981.6,  119.46,  115.46,  118.82,  122.06,  112.32,  115.16, 1031.00, 1013.85, 1008.55, 1008.53, 1028.35, 1025.55,  -117.5,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.4,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:24,  -07:00,       ,   37.4542236, -122.1144562,  -135.9, 29.89,   -10.0,  26.5,   0.00,   0.00,    1.73,   4.98,   0.65,  -0.02,   0.02,  71.9, 346.8,  28.0,  28.0,   6.1,   0.7,  35.00,  35.00,     3.20,   80.31,   62.96,  14.75,  977.1,  120.27,  116.40,  119.64,  122.93,  113.09,  116.12, 1031.05, 1011.64, 1010.50, 1004.45, 1028.34, 1024.67,  -118.2,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.3,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:25,  -07:00,       ,   37.4542236, -122.1144409,  -135.9, 29.89,   -11.0,  26.5,   0.00,   0.00,  -15.76,   5.00,   0.63,   0.01,  -0.01,  71.9, 346.8,  28.0,  28.0,   6.2,   0.6,  35.00,  35.00,     3.27,   80.32,   63.05,  14.70,  980.7,  121.07,  117.31,  120.43,  123.84,  113.84,  116.94, 1032.13, 1010.83, 1011.32, 1000.24, 1027.59, 1022.77,  -119.2,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.5,     3D, 3704,      ,       ,      ,       
2020-09-22, 13:32:26,  -07:00,       ,   37.4542236, -122.1144409,  -134.9, 29.89,   -12.3,  26.5,   0.00,   0.00,   11.43,   4.99,   0.58,  -0.01,  -0.05,  71.8, 346.8,  28.0,  28.0,   6.1,   0.6,  35.00,  35.00,     3.25,   80.34,   62.90,  14.76,  976.0,  121.90,  118.16,  121.25,  124.72,  114.60,  117.77, 1033.40, 1009.19, 1011.93,  997.70, 1028.13, 1022.30,  -120.4,   0,  GPS,  320.5, 114.10, 114.10, 118.600, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.3,     3D, 3704,      ,       ,      ,       
