#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-10-26, 17:13:49,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,     1.2,  21.8,   0.00,   0.00,   -8.94,   1.42,  -0.16,   0.00,   0.02, 236.2, 347.8,  28.1,  28.1,   4.1,   0.4,  35.00,  35.00,     3.85,  108.25,   63.49,  14.74, 1087.9,   79.00,   80.40,   84.75,   87.87,   81.16,   87.88,  930.19,  904.04,  910.53,  893.46,  917.91,  926.34,  -116.0,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   3.5,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:49,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,     1.2,  21.8,   0.00,   0.00,   -8.01,   1.42,  -0.16,   0.01,  -0.00, 236.2, 347.8,  28.1,  28.1,   4.0,   0.4,  35.00,  35.00,     3.85,  108.25,   63.48,  14.75, 1087.9,   79.05,   80.40,   84.75,   87.87,   81.18,   87.88,  930.19,  904.04,  911.47,  893.46,  917.91,  926.34,  -116.0,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   3.5,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:50,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,     0.6,  21.5,   0.00,   0.00,   -0.39,   1.41,  -0.15,   0.00,  -0.01, 236.1, 347.8,  28.1,  28.1,   4.0,   0.4,  35.00,  35.00,     3.80,  108.29,   63.47,  14.75, 1088.8,   79.47,   80.85,   85.14,   88.39,   81.53,   88.41,  938.06,  913.82,  919.65,  904.57,  928.61,  933.37,  -116.6,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -1.2,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:51,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,     0.3,  21.5,   0.00,   0.00,   -0.01,   1.43,  -0.15,   0.00,  -0.02, 236.2, 347.8,  28.1,  28.1,   3.8,   0.4,  35.00,  35.00,     3.83,  108.32,   63.52,  14.77, 1090.4,   79.91,   81.25,   85.56,   88.92,   81.91,   88.92,  945.91,  922.05,  926.30,  912.25,  937.95,  940.23,  -116.8,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   4.7,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:52,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,    -0.2,  21.5,   0.00,   0.00,   -1.82,   1.43,  -0.15,   0.01,   0.03, 236.2, 347.8,  28.1,  28.1,   3.7,   0.4,  35.00,  35.00,     3.88,  108.35,   63.68,  14.68, 1100.2,   80.37,   81.72,   85.98,   89.45,   82.29,   89.45,  952.03,  928.43,  932.01,  920.45,  946.04,  946.40,  -117.3,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -2.2,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:53,  -06:00,       ,   34.4325294, -119.8358459,    27.2, 30.07,    -0.4,  21.5,   0.00,   0.00,   -0.10,   1.41,  -0.15,   0.00,  -0.01, 236.2, 347.8,  28.1,  28.1,   3.7,   0.4,  35.00,  35.00,     3.73,  108.38,   63.70,  14.70, 1100.6,   80.94,   82.30,   86.54,   90.14,   82.81,   90.11,  958.17,  934.68,  937.50,  927.40,  953.48,  950.64,  -117.5,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   2.5,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:54,  -06:00,       ,   34.4325294, -119.8358459,    28.2, 30.07,    -0.6,  21.5,   0.00,   0.00,   18.04,   1.43,  -0.16,   0.00,   0.01, 236.2, 347.8,  28.1,  28.1,   3.6,   0.4,  35.00,  35.00,     3.83,  108.42,   63.70,  14.74, 1099.0,   81.28,   82.71,   86.85,   90.56,   83.15,   90.57,  964.11,  940.50,  943.41,  935.33,  960.72,  956.04,  -117.8,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   3.7,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:55,  -06:00,       ,   34.4325333, -119.8358459,    29.2, 30.07,    -0.8,  21.5,   0.00,   0.00,   34.87,   1.41,  -0.13,   0.02,  -0.02, 236.2, 347.8,  28.1,  28.1,   3.5,   0.4,  35.00,  35.00,     3.80,  108.44,   63.82,  14.68, 1103.1,   81.89,   83.31,   87.39,   91.28,   83.68,   91.26,  968.93,  945.80,  948.73,  942.58,  967.05,  962.58,  -118.0,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   2.9,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:56,  -06:00,       ,   34.4325333, -119.8358459,    28.2, 30.07,    -0.8,  21.5,   0.00,   0.00,   14.41,   1.43,  -0.13,  -0.00,   0.02, 236.2, 347.8,  28.1,  28.1,   3.4,   0.4,  35.00,  35.00,     3.80,  108.47,   63.90,  14.61, 1110.3,   82.42,   83.86,   87.93,   91.89,   84.12,   91.89,  973.52,  950.42,  953.46,  948.53,  973.21,  967.11,  -118.0,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   4.1,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:13:57,  -06:00,       ,   34.4325333, -119.8358459,    28.2, 30.07,    -0.8,  21.2,   0.00,   0.00,    0.63,   1.43,  -0.14,   0.01,  -0.00, 236.2, 347.8,  28.1,  28.1,   3.3,   0.4,  35.00,  35.00,     3.85,  108.50,   63.97,  14.59, 1113.1,   82.93,   84.41,   88.38,   92.50,   84.61,   92.50,  976.79,  953.99,  958.29,  953.28,  978.92,  970.04,  -118.0,   0,  GPS,  170.8, 117.70, 113.90, 125.400, 131.475,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   2.4,     3D, 3704,      ,       ,      ,       
