#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-10-26, 17:39:07,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -5.1,  20.0,   0.00,   0.00,    4.75,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.2,  -0.3,  35.00,  35.00,     0.00,  131.56,    0.24,  29.94,    0.0,  165.89,  199.25,  198.62,  222.16,  176.87,  212.88,  161.63,  196.34,  192.43,  210.05,  182.59,  199.15,  -122.3,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -0.2,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:08,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -5.1,  20.0,   0.00,   0.00,    4.75,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.2,  -0.3,  35.00,  35.00,     0.00,  131.56,    0.24,  29.94,    0.0,  165.89,  199.25,  198.62,  222.16,  176.87,  212.88,  161.63,  196.34,  192.43,  210.05,  182.59,  199.15,  -122.0,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   3.2,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:08,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.8,  20.0,   0.00,   0.00,    0.29,       ,       ,       ,       ,      , 347.8,  24.1,  24.2,  -9.6,  -0.3,  35.00,  35.00,     0.00,  131.57,    0.24,  29.94,    0.0,  165.85,  199.16,  198.55,  222.12,  176.81,  212.82,  161.61,  196.25,  192.39,  210.02,  182.47,  199.09,  -122.0,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   3.2,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:09,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -5.0,  20.0,   0.00,   0.00,    0.01,       ,       ,       ,       ,      , 347.8,  24.1,  24.2,  -9.8,  -0.3,  35.00,  35.00,     0.00,  131.58,    0.24,  29.94,    0.0,  165.76,  199.06,  198.49,  222.00,  176.71,  212.73,  161.51,  196.14,  192.27,  209.90,  182.37,  199.01,  -122.2,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -0.3,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:10,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -5.0,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.4,  -0.3,  35.00,  35.00,     0.00,  131.59,    0.24,  29.94,    0.0,  165.72,  199.01,  198.38,  221.96,  176.67,  212.68,  161.41,  196.10,  192.15,  209.77,  182.32,  198.90,  -122.2,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -0.1,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:11,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.6,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.4,  -0.3,  35.00,  35.00,     0.00,  131.59,    0.24,  29.94,    0.0,  165.61,  198.90,  198.35,  221.86,  176.57,  212.58,  161.36,  195.98,  192.10,  209.68,  182.22,  198.88,  -121.7,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  14.4,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:12,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.7,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.2,  -0.3,  35.00,  35.00,     0.00,  131.60,    0.24,  29.94,    0.0,  165.53,  198.85,  198.23,  221.85,  176.54,  212.51,  161.32,  195.86,  192.01,  209.63,  182.12,  198.77,  -121.9,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -0.0,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:13,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.7,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.2,  24.2,  -9.6,  -0.3,  35.00,  35.00,     0.00,  131.60,    0.24,  29.94,    0.0,  165.46,  198.76,  198.21,  221.73,  176.43,  212.42,  161.23,  195.81,  191.91,  209.51,  182.03,  198.73,  -121.9,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   0.1,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:14,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.6,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.2,  24.2,  -9.8,  -0.3,  35.00,  35.00,     0.00,  131.61,    0.25,  29.94,    0.0,  165.37,  198.70,  198.09,  221.66,  176.37,  212.35,  161.15,  195.71,  191.82,  209.40,  181.96,  198.63,  -121.8,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -0.5,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:15,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.6,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.2, -10.3,  -0.3,  35.00,  35.00,     0.00,  131.62,    0.24,  29.94,    0.0,  165.32,  198.62,  197.97,  221.59,  176.28,  212.28,  161.10,  195.59,  191.74,  209.33,  181.84,  198.53,  -121.8,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:16,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.5,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.4,  -0.3,  35.00,  35.00,     0.00,  131.62,    0.24,  29.94,    0.0,  165.23,  198.50,  197.92,  221.47,  176.18,  212.16,  161.01,  195.57,  191.68,  209.23,  181.77,  198.48,  -121.7,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   1.6,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:17,  -06:00,       ,   34.4288750, -119.8344650,    -3.0, 30.06,    -4.5,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.1,  24.1, -10.1,  -0.3,  35.00,  35.00,     0.00,  131.63,    0.25,  29.94,    0.0,  165.19,  198.46,  197.85,  221.45,  176.13,  212.14,  160.94,  195.45,  191.59,  209.11,  181.69,  198.39,  -121.7,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,  -1.8,     3D, 3704,      ,       ,      ,       
2020-10-26, 17:39:18,  -06:00,       ,   34.4288750, -119.8344650,    -4.0, 30.06,    -4.4,  20.0,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 347.8,  24.2,  24.2,  -9.5,  -0.3,  35.00,  35.00,     0.00,  131.64,    0.25,  29.94,    0.0,  165.17,  198.46,  197.87,  221.42,  176.12,  212.12,  160.94,  195.43,  191.58,  209.11,  181.69,  198.44,  -121.6,   0,  GPS,  170.8, 117.70, 113.90, 121.700, 132.900,       ,       ,       ,      ,       ,       ,   12.2,       ,      ,       ,      ,      ,   0.7,     3D, 3704,      ,       ,      ,       
