#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-10-07, 16:49:56,  -07:00,       ,   38.5623932, -121.3041458,   101.8, 29.84,    61.3,  30.5,   0.00,   0.00,  -17.64,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.5,   0.5,  33.00,  24.49,     2.55,  167.01,   55.74,  13.81,  993.4,  294.70,  327.60,  324.59,  339.84,  305.76,  335.30, 1074.92, 1057.91, 1095.73, 1084.36, 1089.26, 1060.25,   -35.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:49:56,  -07:00,       ,   38.5623932, -121.3041458,   101.8, 29.84,    61.3,  30.5,   0.00,   0.00,  -17.64,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.5,   0.5,  33.00,  24.49,     2.55,  167.01,   55.74,  13.81,  993.4,  294.70,  327.60,  324.59,  339.84,  305.76,  335.30, 1074.92, 1057.91, 1095.73, 1084.36, 1089.26, 1060.25,   -35.3,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:49:57,  -07:00,       ,   38.5623932, -121.3041458,   101.8, 29.84,    60.8,  30.5,   0.00,   0.00,  -20.19,       ,       ,       ,       ,      , 346.7,  28.1,  28.0,   1.6,   0.5,  32.85,  24.56,     2.56,  167.05,   55.78,  13.79,  995.2,  294.83,  327.72,  324.70,  339.97,  305.87,  335.42, 1075.82, 1056.37, 1093.48, 1080.64, 1089.95, 1060.06,   -35.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:49:58,  -07:00,       ,   38.5623932, -121.3041458,   102.8, 29.84,    61.0,  30.5,   0.00,   0.00,    3.67,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.5,   0.4,  32.55,  24.58,     2.54,  167.07,   55.85,  13.75,  998.8,  294.87,  327.82,  324.76,  340.09,  305.98,  335.49, 1075.15, 1054.64, 1095.14, 1079.82, 1090.59, 1058.43,   -35.6,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.1,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:49:59,  -07:00,       ,   38.5623932, -121.3041306,   101.8, 29.84,    61.1,  30.5,   0.00,   0.00,   -6.82,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.5,   0.4,  32.94,  24.59,     2.53,  167.08,   55.80,  13.76,  996.2,  294.96,  327.90,  324.88,  340.15,  306.06,  335.58, 1075.46, 1054.60, 1095.37, 1077.93, 1088.97, 1059.01,   -35.5,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.2,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:00,  -07:00,       ,   38.5623932, -121.3041306,   102.8, 29.84,    60.6,  30.5,   0.00,   0.00,   22.17,       ,       ,       ,       ,      , 346.7,  28.1,  28.1,   1.4,   0.4,  33.99,  24.58,     2.51,  167.11,   56.00,  13.61, 1010.1,  295.04,  328.00,  324.96,  340.25,  306.15,  335.71, 1075.28, 1057.40, 1095.61, 1075.69, 1089.96, 1059.36,   -36.0,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.5,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:01,  -07:00,       ,   38.5623932, -121.3041306,   102.8, 29.84,    61.2,  30.5,   0.00,   0.00,   16.28,       ,       ,       ,       ,      , 346.7,  28.1,  28.1,   1.5,   0.4,  34.37,  24.40,     2.51,  167.13,   55.91,  13.63, 1007.1,  295.10,  328.05,  325.03,  340.36,  306.26,  335.79, 1074.71, 1058.30, 1094.67, 1073.75, 1091.33, 1059.05,   -35.4,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -0.1,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:02,  -07:00,       ,   38.5623932, -121.3041306,   102.8, 29.84,    61.8,  30.5,   0.00,   0.00,    1.36,       ,       ,       ,       ,      , 346.7,  28.1,  28.0,   1.5,   0.4,  35.00,  24.31,     2.53,  167.14,   55.82,  13.66, 1004.2,  295.29,  328.27,  325.25,  340.51,  306.45,  335.97, 1075.59, 1057.59, 1093.77, 1074.50, 1091.73, 1059.20,   -34.8,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:03,  -07:00,       ,   38.5623970, -121.3041306,   102.8, 29.84,    62.5,  30.5,   0.00,   0.00,    3.67,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.4,   0.4,  35.00,  24.42,     2.49,  167.15,   55.95,  13.66, 1008.6,  295.28,  328.27,  325.25,  340.59,  306.46,  336.03, 1075.60, 1057.10, 1093.70, 1075.71, 1091.75, 1059.39,   -34.1,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   2.0,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:04,  -07:00,       ,   38.5624008, -121.3041306,   102.8, 29.84,    63.0,  30.5,   0.00,   0.00,    2.26,       ,       ,       ,       ,      , 346.7,  28.0,  28.0,   1.3,   0.3,  35.00,  24.49,     2.49,  167.16,   55.89,  13.65, 1004.9,  295.35,  328.35,  325.30,  340.66,  306.54,  336.09, 1075.01, 1057.27, 1092.77, 1077.71, 1091.27, 1060.11,   -33.5,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.1,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:05,  -07:00,       ,   38.5624008, -121.3041306,   102.8, 29.84,    63.9,  30.5,   0.00,   0.00,    0.08,       ,       ,       ,       ,      , 346.7,  28.1,  28.1,   1.5,   0.4,  35.00,  24.54,     2.52,  167.18,   55.82,  13.66, 1003.6,  295.49,  328.51,  325.52,  340.81,  306.73,  336.28, 1075.78, 1057.02, 1092.92, 1078.96, 1091.21, 1060.27,   -32.7,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,   1.9,     3D, 3704,      ,       ,      ,       
2020-10-07, 16:50:06,  -07:00,       ,   38.5624046, -121.3041306,   102.8, 29.84,    64.4,  30.5,   0.00,   0.00,    0.00,       ,       ,       ,       ,      , 346.7,  28.1,  28.0,   1.4,   0.4,  35.00,  24.55,     2.53,  167.20,   55.89,  13.71, 1001.7,  295.52,  328.56,  325.51,  340.89,  306.74,  336.36, 1076.42, 1056.57, 1094.23, 1079.14, 1091.16, 1060.65,   -32.2,   0,  GPS,   11.3, 113.90, 113.90, 120.650, 121.850,       ,       ,       ,      ,       ,       ,   13.3,       ,      ,       ,      ,      ,  -2.2,     3D, 3704,      ,       ,      ,       
