#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2020-10-06, 09:26:16,  -07:00,       ,   37.4542122, -122.1144562,   -94.2, 29.92,    23.7,  18.0,   0.00,   0.00,    0.00,   5.20,   0.22,  -0.00,  -0.00,  63.2, 346.8,  23.7,  23.7, -10.2,  -0.0,  33.47,  34.42,     0.00,   60.91,    0.40,  29.84,    0.0,   59.20,   56.18,   57.51,   55.21,   57.19,   55.21,   62.92,   57.96,   62.35,   57.37,   61.21,   56.86,   -84.5,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.1,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:16,  -07:00,       ,   37.4542122, -122.1144562,   -94.2, 29.92,    23.7,  18.0,   0.00,   0.00,    0.00,   5.20,   0.22,  -0.00,  -0.00,  63.2, 346.8,  23.7,  23.7, -10.2,  -0.0,  33.47,  34.42,     0.00,   60.91,    0.40,  29.84,    0.0,   59.20,   56.18,   57.51,   55.21,   57.19,   55.21,   62.92,   57.96,   62.35,   57.37,   61.21,   56.86,   -84.5,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.1,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:17,  -07:00,       ,   37.4542122, -122.1144562,   -94.2, 29.92,    22.5,  18.0,   0.00,   0.00,    0.00,   5.21,   0.24,  -0.00,  -0.00,  63.3, 346.8,  23.6,  23.7, -10.0,  -0.0,  33.47,  34.42,     0.00,   60.91,    0.40,  29.84,    0.0,   58.41,   55.39,   56.90,   54.43,   56.46,   54.43,   62.28,   57.18,   61.57,   56.56,   60.61,   56.08,   -85.6,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   1.1,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:18,  -07:00,       ,   37.4542160, -122.1144562,   -94.2, 29.92,    21.4,  18.0,   0.00,   0.00,    0.00,   5.21,   0.23,  -0.00,  -0.00,  63.2, 346.8,  23.6,  23.7, -10.3,  -0.0,  33.47,  34.42,     0.00,   60.92,    0.40,  29.84,    0.0,   59.24,   56.23,   57.73,   55.26,   57.24,   55.26,   63.11,   58.01,   62.39,   57.37,   61.44,   56.91,   -86.7,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   1.8,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:19,  -07:00,       ,   37.4542160, -122.1144562,   -94.2, 29.92,    20.2,  18.0,   0.00,   0.00,    0.00,   5.22,   0.24,  -0.00,  -0.00,  63.2, 346.8,  23.6,  23.6, -10.8,  -0.0,  33.47,  34.42,     0.00,   60.92,    0.41,  29.84,    0.0,   59.21,   56.19,   57.70,   55.21,   57.21,   55.23,   63.11,   57.97,   62.36,   57.32,   61.40,   56.88,   -88.0,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -1.3,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:20,  -07:00,       ,   37.4542160, -122.1144562,   -94.2, 29.92,    19.1,  18.0,   0.00,   0.00,    0.00,   5.21,   0.25,  -0.00,  -0.00,  63.2, 346.8,  23.6,  23.6, -10.7,  -0.0,  33.47,  34.42,     0.00,   60.92,    0.40,  29.84,    0.0,   59.21,   56.19,   57.70,   55.21,   57.18,   55.20,   63.09,   57.97,   62.36,   57.31,   61.38,   56.84,   -89.0,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -0.5,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:21,  -07:00,       ,   37.4542198, -122.1144562,   -94.2, 29.92,    18.0,  18.0,   0.00,   0.00,    0.00,   5.21,   0.25,  -0.00,  -0.00,  63.2, 346.8,  23.6,  23.7, -10.4,  -0.0,  33.47,  34.42,     0.00,   60.92,    0.40,  29.84,    0.0,   58.41,   55.41,   56.90,   54.40,   56.37,   54.39,   62.26,   57.18,   61.57,   56.49,   60.61,   56.08,   -90.1,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.7,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:22,  -07:00,       ,   37.4542198, -122.1144409,   -94.2, 29.92,    16.9,  18.0,   0.00,   0.00,    0.00,   5.21,   0.25,  -0.00,  -0.00,  63.2, 346.8,  23.6,  23.7, -10.1,  -0.0,  33.47,  34.41,     0.00,   60.92,    0.40,  29.84,    0.0,   59.12,   56.10,   57.45,   55.11,   57.07,   55.08,   62.85,   57.89,   62.27,   57.20,   61.15,   56.79,   -91.3,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   2.5,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:23,  -07:00,       ,   37.4542198, -122.1144409,   -94.2, 29.92,    15.6,  18.0,   0.00,   0.00,    0.00,   5.22,   0.25,  -0.01,  -0.00,  63.2, 346.8,  23.6,  23.7, -10.3,  -0.0,  33.47,  34.41,     0.00,   60.92,    0.40,  29.84,    0.0,   58.40,   55.38,   56.87,   54.36,   56.41,   54.38,   62.25,   57.17,   61.56,   56.49,   60.60,   56.07,   -92.6,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,  -2.1,     3D, 3704,      ,       ,      ,       
2020-10-06, 09:26:24,  -07:00,       ,   37.4542198, -122.1144409,   -94.2, 29.92,    14.5,  18.0,   0.00,   0.00,    0.00,   5.21,   0.25,  -0.01,  -0.00,  63.2, 346.8,  23.6,  23.6, -10.8,  -0.0,  33.47,  34.41,     0.00,   60.92,    0.40,  29.84,    0.0,   59.24,   56.22,   57.72,   55.20,   57.19,   55.21,   63.09,   58.01,   62.39,   57.34,   61.43,   56.88,   -93.7,   0,  GPS,  215.7, 113.90, 113.90, 125.000, 135.275,       ,       ,       ,      ,       ,       ,   13.2,       ,      ,       ,      ,      ,   0.3,     3D, 3704,      ,       ,      ,       
